attribute_name,threshold,result
checkins,5.747368421052643,0.0067297581493165086
checkins,5.789473684210538,0.007360672975814932
checkins,5.831578947368433,0.0092534174553102
checkins,5.873684210526328,0.008832807570977918
checkins,5.915789473684223,0.00946372239747634
checkins,5.957894736842118,0.0092534174553102
checkins,6.000000000000012,0.00904311251314406
checkins,6.042105263157907,0.008412197686645636
checkins,6.084210526315802,0.0077812828601472135
checkins,6.126315789473697,0.006098843322818086
checkins,6.168421052631592,0.0056782334384858045
checkins,6.210526315789487,0.00694006309148265
checkins,6.252631578947382,0.006309148264984227
checkins,6.2947368421052765,0.007360672975814932
checkins,6.336842105263171,0.007570977917981073
checkins,6.378947368421066,0.0092534174553102
checkins,6.421052631578961,0.011146161934805467
checkins,6.463157894736856,0.01177707676130389
checkins,6.505263157894751,0.012407991587802314
checkins,6.547368421052646,0.011566771819137749
checkins,6.589473684210541,0.01177707676130389
checkins,6.6315789473684355,0.011566771819137749
checkins,6.67368421052633,0.010515247108307046
checkins,6.715789473684225,0.010304942166140904
checkins,6.75789473684212,0.010304942166140904
checkins,6.800000000000015,0.010304942166140904
checkins,6.84210526315791,0.011146161934805467
checkins,6.884210526315805,0.0092534174553102
checkins,6.9263157894736995,0.009884332281808622
checkins,6.968421052631594,0.011356466876971609
checkins,7.010526315789489,0.009884332281808622
checkins,7.052631578947384,0.009884332281808622
checkins,7.094736842105279,0.0056782334384858045
checkins,7.136842105263174,0.0092534174553102
checkins,7.178947368421069,0.0092534174553102
checkins,7.221052631578964,0.011566771819137749
checkins,7.2631578947368585,0.00946372239747634
checkins,7.305263157894753,0.007570977917981073
checkins,7.347368421052648,0.012407991587802314
checkins,7.389473684210543,0.012618296529968454
checkins,7.431578947368438,0.01409043112513144
checkins,7.473684210526333,0.010515247108307046
checkins,7.515789473684228,0.00967402733964248
checkins,7.5578947368421225,0.008832807570977918
checkins,7.600000000000017,0.010094637223974764
checkins,7.642105263157912,0.008622502628811778
checkins,7.684210526315807,0.023764458464773923
checkins,7.726315789473702,0.027339642481598318
checkins,7.768421052631597,0.031545741324921134
checkins,7.810526315789492,0.03175604626708728
checkins,7.852631578947387,0.02124079915878023
checkins,7.8947368421052815,0.01934805467928496
checkins,7.936842105263176,0.023974763406940065
checkins,7.978947368421071,0.01871713985278654
checkins,8.021052631578966,0.025236593059936908
checkins,8.063157894736861,0.025026288117770766
checkins,8.105263157894756,0.022292323869610935
checkins,8.14736842105265,0.019558359621451103
checkins,8.189473684210546,0.024815983175604628
checkins,8.23157894736844,0.02334384858044164
checkins,8.273684210526335,0.02018927444794953
checkins,8.31578947368423,0.014931650893796004
checkins,8.357894736842125,0.013038906414300735
checkins,8.40000000000002,0.011356466876971609
checkins,8.442105263157915,0.008832807570977918
checkins,8.48421052631581,0.0092534174553102
checkins,8.526315789473704,0.010725552050473186
checkins,8.5684210526316,0.010725552050473186
checkins,8.610526315789494,0.0138801261829653
checkins,8.652631578947389,0.013038906414300735
checkins,8.694736842105284,0.010304942166140904
checkins,8.736842105263179,0.015562565720294427
checkins,8.778947368421074,0.015562565720294427
checkins,8.821052631578969,0.015562565720294427
checkins,8.863157894736863,0.015352260778128285
checkins,8.905263157894758,0.015141955835962145
checkins,8.947368421052653,0.014931650893796004
checkins,8.989473684210548,0.014931650893796004
checkins,9.031578947368443,0.015141955835962145
checkins,9.073684210526338,0.014931650893796004
checkins,9.115789473684233,0.014511041009463722
checkins,9.157894736842128,0.01409043112513144
checkins,9.200000000000022,0.014931650893796004
checkins,9.242105263157917,0.014511041009463722
checkins,9.284210526315812,0.014511041009463722
checkins,9.326315789473707,0.015141955835962145
checkins,9.368421052631602,0.014931650893796004
checkins,9.410526315789497,0.015772870662460567
checkins,9.452631578947392,0.019558359621451103
checkins,9.494736842105286,0.017875920084121977
checkins,9.536842105263181,0.017665615141955835
checkins,9.578947368421076,0.0185068349106204
checkins,9.621052631578971,0.01808622502628812
checkins,9.663157894736866,0.019558359621451103
checkins,9.70526315789476,0.024815983175604628
checkins,9.747368421052656,0.02355415352260778
checkins,9.78947368421055,0.02607781282860147
checkins,9.831578947368445,0.023764458464773923
checkins,9.87368421052634,0.02607781282860147
checkins,9.915789473684235,0.02565720294426919
checkins,9.95789473684213,0.025236593059936908
